"Year","State","Type","Production","Avg","Measures","Materials","Chemical","Value"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYMOXANIL = 129106)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","1.2"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FAMOXADONE = 113202)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENBUCONAZOLE = 129011)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","1.2"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","1.3"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(OXATHIAPIPROLIN = 128111)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ZIRAM = 34805)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CLETHODIM = 121011)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DIURON = 35505)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ORYZALIN = 104201)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SIMAZINE = 80807)","HERBICIDE","1.2"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CARBARYL = 56801)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYANTRANILIPROLE = 90098)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DIAZINON = 57801)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ESFENVALERATE = 109303)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENPROPATHRIN = 127901)","INSECTICIDE","1.3"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IMIDACLOPRID = 129099)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(METHOXYFENOZIDE = 121027)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PETROLEUM DISTILLATE = 63503)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TEBUFENOZIDE = 129026)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","1.4"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CUPRAMMONIUM ACETATE = 36011)","OTHER","1.6"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(METALDEHYDE = 53001)","OTHER","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MINERAL OIL = 63502)","OTHER","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(NITROGEN)","2.4"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(PHOSPHATE)","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(POTASH)","(D)"
2019,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER"," ","(SULFUR)","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYMOXANIL = 129106)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","74"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FAMOXADONE = 113202)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENBUCONAZOLE = 129011)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","74"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE","27"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXATHIAPIPROLIN = 128111)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFUR = 77501)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","99"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ZIRAM = 34805)","FUNGICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CLETHODIM = 121011)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DIURON = 35505)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ORYZALIN = 104201)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PARAQUAT = 61601)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SIMAZINE = 80807)","HERBICIDE","69"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","89"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CARBARYL = 56801)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYANTRANILIPROLE = 90098)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DIAZINON = 57801)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ESFENVALERATE = 109303)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENPROPATHRIN = 127901)","INSECTICIDE","17"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IMIDACLOPRID = 129099)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MALATHION = 57701)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(METHOXYFENOZIDE = 121027)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PETROLEUM DISTILLATE = 63503)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM = 110007)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TEBUFENOZIDE = 129026)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","97"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","40"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CUPRAMMONIUM ACETATE = 36011)","OTHER","39"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(METALDEHYDE = 53001)","OTHER","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MINERAL OIL = 63502)","OTHER","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","OTHER","40"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(NITROGEN)","97"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(PHOSPHATE)","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(POTASH)","(D)"
2019,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(SULFUR)","(D)"
2019,"WASHINGTON"," FRESH MARKET","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2019,"WASHINGTON"," FRESH MARKET","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2019,"WASHINGTON"," NOT SOLD","PRODUCTION"," ","MEASURED IN LB"," ","","160,000"
2019,"WASHINGTON"," PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2019,"WASHINGTON"," PROCESSING","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2019,"WASHINGTON"," UTILIZED","PRODUCTION"," ","MEASURED IN $"," ","","46,011,000"
2019,"WASHINGTON"," UTILIZED","PRODUCTION"," ","MEASURED IN LB"," ","","82,340,000"
2018,"CALIFORNIA"," ","ACRES HARVESTED"," "," "," ","","7,400"
2018,"CALIFORNIA"," ","PRODUCTION"," ","MEASURED IN LB"," ","","143,000,000"
2018,"CALIFORNIA"," ","YIELD"," ","MEASURED IN LB / ACRE"," ","","19,300"
2018,"CALIFORNIA"," FRESH MARKET","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2018,"CALIFORNIA"," FRESH MARKET","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2018,"CALIFORNIA"," NOT SOLD","PRODUCTION"," ","MEASURED IN LB"," ","","720,000"
2018,"CALIFORNIA"," PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2018,"CALIFORNIA"," PROCESSING","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2018,"CALIFORNIA"," UTILIZED","PRODUCTION"," ","MEASURED IN $"," ","","331,088,000"
2018,"CALIFORNIA"," UTILIZED","PRODUCTION"," ","MEASURED IN LB"," ","","142,280,000"
2018,"OTHER STATES"," FRESH MARKET","PRODUCTION"," ","MEASURED IN $"," ","","315,794,000"
2018,"OTHER STATES"," FRESH MARKET","PRODUCTION"," ","MEASURED IN LB"," ","","132,340,000"
2018,"OTHER STATES"," PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","51,207,000"
2018,"OTHER STATES"," PROCESSING","PRODUCTION"," ","MEASURED IN LB"," ","","84,980,000"
2018,"WASHINGTON"," ","ACRES HARVESTED"," "," "," ","","9,500"
2018,"WASHINGTON"," ","PRODUCTION"," ","MEASURED IN LB"," ","","75,800,000"
2018,"WASHINGTON"," ","YIELD"," ","MEASURED IN LB / ACRE"," ","","7,980"
2018,"WASHINGTON"," FRESH MARKET","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2018,"WASHINGTON"," FRESH MARKET","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2018,"WASHINGTON"," NOT SOLD","PRODUCTION"," ","MEASURED IN LB"," ","","760,000"
2018,"WASHINGTON"," PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2018,"WASHINGTON"," PROCESSING","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2018,"WASHINGTON"," UTILIZED","PRODUCTION"," ","MEASURED IN $"," ","","35,913,000"
2018,"WASHINGTON"," UTILIZED","PRODUCTION"," ","MEASURED IN LB"," ","","75,040,000"
2017,"CALIFORNIA"," ","ACRES HARVESTED"," "," "," ","","8,550"
2017,"CALIFORNIA"," ","PRODUCTION"," ","MEASURED IN LB"," ","","143,280,000"
2017,"CALIFORNIA"," BLACK","ACRES HARVESTED"," "," "," ","","350"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","2,260,000"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","30,000"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","9,123,000"
2017,"CALIFORNIA"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","2,230,000"
2017,"CALIFORNIA"," BLACK","YIELD"," ","MEASURED IN LB / ACRE"," ","","6,370"
2017,"CALIFORNIA"," FRESH MARKET","PRODUCTION"," ","MEASURED IN $"," ","","383,542,000"
2017,"CALIFORNIA"," FRESH MARKET","PRODUCTION"," ","MEASURED IN LB"," ","","128,720,000"
2017,"CALIFORNIA"," NOT SOLD","PRODUCTION"," ","MEASURED IN LB"," ","","450,000"
2017,"CALIFORNIA"," PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","46,269,000"
2017,"CALIFORNIA"," PROCESSING","PRODUCTION"," ","MEASURED IN LB"," ","","14,110,000"
2017,"CALIFORNIA"," RED","ACRES HARVESTED"," "," "," ","","8,200"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","141,020,000"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","420,000"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN $"," ","","420,688,000"
2017,"CALIFORNIA"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","140,600,000"
2017,"CALIFORNIA"," RED","YIELD"," ","MEASURED IN LB / ACRE"," ","","17,100"
2017,"CALIFORNIA"," UTILIZED","PRODUCTION"," ","MEASURED IN $"," ","","429,811,000"
2017,"CALIFORNIA"," UTILIZED","PRODUCTION"," ","MEASURED IN LB"," ","","142,830,000"
2017,"CALIFORNIA"," UTILIZED","YIELD"," ","MEASURED IN LB / ACRE"," ","","16,700"
2017,"OREGON"," ","ACRES HARVESTED"," "," "," ","","1,700"
2017,"OREGON"," ","PRODUCTION"," ","MEASURED IN LB"," ","","5,400,000"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BASIC COPPER SULFATE = 8101)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","200"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","3,400"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","1,000"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","100"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","100"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MEFENOXAM = 113502)","FUNGICIDE","100"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(PROPICONAZOLE = 122101)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","100"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(SULFUR = 77501)","FUNGICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","FUNGICIDE","6,200"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","(Z)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CLETHODIM = 121011)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(DICHLOBENIL = 27401)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(DIURON = 35505)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(ISOXABEN = 125851)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2017,"OREGON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(NORFLURAZON = 105801)","HERBICIDE","(D)"
